LETO,DRZAVA,SPOL,STAROST,INDIKATOR,VREDNOST
2017,Estonija,ženske,25-54,Delež aktivne populacije,83.7
2017,Estonija,ženske,25-54,Delež celotne populacije,79.2
2017,Irska,ženske,25-54,Delež aktivne populacije,75.9
2017,Irska,ženske,25-54,Delež celotne populacije,71.7
2017,Grčija,ženske,25-54,Delež aktivne populacije,77
2017,Grčija,ženske,25-54,Delež celotne populacije,57.2
2017,Španija,ženske,25-54,Delež aktivne populacije,82
2017,Španija,ženske,25-54,Delež celotne populacije,67.1
2017,Francija,ženske,25-54,Delež aktivne populacije,82.5
2017,Francija,ženske,25-54,Delež celotne populacije,75.2
2017,Hrvaška,ženske,25-54,Delež aktivne populacije,79.9
2017,Hrvaška,ženske,25-54,Delež celotne populacije,71.1
2017,Italija,ženske,25-54,Delež aktivne populacije,67.3
2017,Italija,ženske,25-54,Delež celotne populacije,59
2017,Ciper,ženske,25-54,Delež aktivne populacije,82.5
2017,Ciper,ženske,25-54,Delež celotne populacije,73.5
2017,Latvija,ženske,25-54,Delež aktivne populacije,85.4
2017,Latvija,ženske,25-54,Delež celotne populacije,79
2017,Litva,ženske,25-54,Delež aktivne populacije,88.1
2017,Litva,ženske,25-54,Delež celotne populacije,83.6
2017,Luksemburg,ženske,25-54,Delež aktivne populacije,84
2017,Luksemburg,ženske,25-54,Delež celotne populacije,79.8
2017,Madžarska,ženske,25-54,Delež aktivne populacije,80.4
2017,Madžarska,ženske,25-54,Delež celotne populacije,77.2
2017,Malta,ženske,25-54,Delež aktivne populacije,72
2017,Malta,ženske,25-54,Delež celotne populacije,69.5
2017,Nizozemska,ženske,25-54,Delež aktivne populacije,82
2017,Nizozemska,ženske,25-54,Delež celotne populacije,78.6
2017,Avstrija,ženske,25-54,Delež aktivne populacije,85
2017,Avstrija,ženske,25-54,Delež celotne populacije,81
2017,Poljska,ženske,25-54,Delež aktivne populacije,78.7
2017,Poljska,ženske,25-54,Delež celotne populacije,75.3
2017,Portugalska,ženske,25-54,Delež aktivne populacije,87
2017,Portugalska,ženske,25-54,Delež celotne populacije,79.7
2017,Romunija,ženske,25-54,Delež aktivne populacije,74.2
2017,Romunija,ženske,25-54,Delež celotne populacije,71.8
2017,Slovenija,ženske,25-54,Delež aktivne populacije,90.3
2017,Slovenija,ženske,25-54,Delež celotne populacije,83.5
2017,Slovaška,ženske,25-54,Delež aktivne populacije,79.8
2017,Slovaška,ženske,25-54,Delež celotne populacije,73.4
2017,Finska,ženske,25-54,Delež aktivne populacije,83.6
2017,Finska,ženske,25-54,Delež celotne populacije,77.9
2017,Švedska,ženske,25-54,Delež aktivne populacije,88.8
2017,Švedska,ženske,25-54,Delež celotne populacije,84.1
2017,Velika Britanija,ženske,25-54,Delež aktivne populacije,80.8
2017,Velika Britanija,ženske,25-54,Delež celotne populacije,78.1
2018,Belgija,ženske,25-54,Delež aktivne populacije,80.3
2018,Belgija,ženske,25-54,Delež celotne populacije,76.2
2018,Bolgarija,ženske,25-54,Delež aktivne populacije,80.2
2018,Bolgarija,ženske,25-54,Delež celotne populacije,76.5
2018,Češka,ženske,25-54,Delež aktivne populacije,82.3
2018,Češka,ženske,25-54,Delež celotne populacije,80.1
2018,Danska,ženske,25-54,Delež aktivne populacije,82.6
2018,Danska,ženske,25-54,Delež celotne populacije,78.5
2018,Nemčija,ženske,25-54,Delež aktivne populacije,82.9
2018,Nemčija,ženske,25-54,Delež celotne populacije,80.6
2018,Estonija,ženske,25-54,Delež aktivne populacije,83
2018,Estonija,ženske,25-54,Delež celotne populacije,78.7
2018,Irska,ženske,25-54,Delež aktivne populacije,76.7
2018,Irska,ženske,25-54,Delež celotne populacije,72.9
2018,Grčija,ženske,25-54,Delež aktivne populacije,76.7
2018,Grčija,ženske,25-54,Delež celotne populacije,58.2
2018,Španija,ženske,25-54,Delež aktivne populacije,81.8
2018,Španija,ženske,25-54,Delež celotne populacije,68.6
2018,Francija,ženske,25-54,Delež aktivne populacije,83.1
2018,Francija,ženske,25-54,Delež celotne populacije,76.1
2018,Hrvaška,ženske,25-54,Delež aktivne populacije,80.3
2018,Hrvaška,ženske,25-54,Delež celotne populacije,73.5
2018,Italija,ženske,25-54,Delež aktivne populacije,67.4
2018,Italija,ženske,25-54,Delež celotne populacije,59.4
2018,Ciper,ženske,25-54,Delež aktivne populacije,82.1
2018,Ciper,ženske,25-54,Delež celotne populacije,75
2018,Latvija,ženske,25-54,Delež aktivne populacije,86
2018,Latvija,ženske,25-54,Delež celotne populacije,80.7
2018,Litva,ženske,25-54,Delež aktivne populacije,88.3
2018,Litva,ženske,25-54,Delež celotne populacije,84.1
2018,Luksemburg,ženske,25-54,Delež aktivne populacije,84.4
2018,Luksemburg,ženske,25-54,Delež celotne populacije,79.7
2018,Madžarska,ženske,25-54,Delež aktivne populacije,80.7
2018,Madžarska,ženske,25-54,Delež celotne populacije,77.7
2018,Malta,ženske,25-54,Delež aktivne populacije,74.6
2018,Malta,ženske,25-54,Delež celotne populacije,72.5
2018,Nizozemska,ženske,25-54,Delež aktivne populacije,82.4
2018,Nizozemska,ženske,25-54,Delež celotne populacije,79.9
2018,Avstrija,ženske,25-54,Delež aktivne populacije,84.8
2018,Avstrija,ženske,25-54,Delež celotne populacije,81.3
2018,Poljska,ženske,25-54,Delež aktivne populacije,79.3
2018,Poljska,ženske,25-54,Delež celotne populacije,76.5
2018,Portugalska,ženske,25-54,Delež aktivne populacije,87.3
2018,Portugalska,ženske,25-54,Delež celotne populacije,81.4
2018,Romunija,ženske,25-54,Delež aktivne populacije,74.2
2018,Romunija,ženske,25-54,Delež celotne populacije,72.1
2018,Slovenija,ženske,25-54,Delež aktivne populacije,89.9
2018,Slovenija,ženske,25-54,Delež celotne populacije,84.8
2018,Slovaška,ženske,25-54,Delež aktivne populacije,79.7
2018,Slovaška,ženske,25-54,Delež celotne populacije,74.4
2018,Finska,ženske,25-54,Delež aktivne populacije,84.6
2018,Finska,ženske,25-54,Delež celotne populacije,79.5
2018,Švedska,ženske,25-54,Delež aktivne populacije,88.9
2018,Švedska,ženske,25-54,Delež celotne populacije,84.2
2018,Velika Britanija,ženske,25-54,Delež aktivne populacije,81.3
2018,Velika Britanija,ženske,25-54,Delež celotne populacije,78.8
2019,Belgija,ženske,25-54,Delež aktivne populacije,80.3
2019,Belgija,ženske,25-54,Delež celotne populacije,76.8
2019,Bolgarija,ženske,25-54,Delež aktivne populacije,81.4
2019,Bolgarija,ženske,25-54,Delež celotne populacije,78.3
2019,Češka,ženske,25-54,Delež aktivne populacije,81.8
2019,Češka,ženske,25-54,Delež celotne populacije,80
2019,Danska,ženske,25-54,Delež aktivne populacije,82.8
2019,Danska,ženske,25-54,Delež celotne populacije,78.8
2019,Nemčija,ženske,25-54,Delež aktivne populacije,83.3
2019,Nemčija,ženske,25-54,Delež celotne populacije,81.1
2019,Estonija,ženske,25-54,Delež aktivne populacije,82.8
2019,Estonija,ženske,25-54,Delež celotne populacije,78.7
2019,Irska,ženske,25-54,Delež aktivne populacije,76.7
2019,Irska,ženske,25-54,Delež celotne populacije,73.6
2019,Grčija,ženske,25-54,Delež aktivne populacije,77.6
2019,Grčija,ženske,25-54,Delež celotne populacije,60.8
2019,Španija,ženske,25-54,Delež aktivne populacije,82.3
2019,Španija,ženske,25-54,Delež celotne populacije,69.9
2019,Francija,ženske,25-54,Delež aktivne populacije,83.1
2019,Francija,ženske,25-54,Delež celotne populacije,76.8
2019,Hrvaška,ženske,25-54,Delež aktivne populacije,80.2
2019,Hrvaška,ženske,25-54,Delež celotne populacije,74.9
2019,Italija,ženske,25-54,Delež aktivne populacije,67.8
2019,Italija,ženske,25-54,Delež celotne populacije,60.1
2019,Ciper,ženske,25-54,Delež aktivne populacije,83.5
2019,Ciper,ženske,25-54,Delež celotne populacije,77.1
2019,Latvija,ženske,25-54,Delež aktivne populacije,85.5
2019,Latvija,ženske,25-54,Delež celotne populacije,81
2019,Litva,ženske,25-54,Delež aktivne populacije,89.2
2019,Litva,ženske,25-54,Delež celotne populacije,84.8
2019,Luksemburg,ženske,25-54,Delež aktivne populacije,84
2019,Luksemburg,ženske,25-54,Delež celotne populacije,79.9
2019,Madžarska,ženske,25-54,Delež aktivne populacije,80.6
2019,Madžarska,ženske,25-54,Delež celotne populacije,78
2019,Malta,ženske,25-54,Delež aktivne populacije,76.5
2019,Malta,ženske,25-54,Delež celotne populacije,73.7
2019,Nizozemska,ženske,25-54,Delež aktivne populacije,83.3
2019,Nizozemska,ženske,25-54,Delež celotne populacije,81.1
2019,Avstrija,ženske,25-54,Delež aktivne populacije,85.7
2019,Avstrija,ženske,25-54,Delež celotne populacije,82.1
2019,Poljska,ženske,25-54,Delež aktivne populacije,79
2019,Poljska,ženske,25-54,Delež celotne populacije,76.4
2019,Portugalska,ženske,25-54,Delež aktivne populacije,88
2019,Portugalska,ženske,25-54,Delež celotne populacije,82.5
2019,Romunija,ženske,25-54,Delež aktivne populacije,74.6
2019,Romunija,ženske,25-54,Delež celotne populacije,72.7
2019,Slovenija,ženske,25-54,Delež aktivne populacije,90.4
2019,Slovenija,ženske,25-54,Delež celotne populacije,86.1
2019,Slovaška,ženske,25-54,Delež aktivne populacije,79.6
2019,Slovaška,ženske,25-54,Delež celotne populacije,75.4
2019,Finska,ženske,25-54,Delež aktivne populacije,84.9
2019,Finska,ženske,25-54,Delež celotne populacije,80.7
2019,Švedska,ženske,25-54,Delež aktivne populacije,88.7
2019,Švedska,ženske,25-54,Delež celotne populacije,83.7
2019,Velika Britanija,ženske,25-54,Delež aktivne populacije,81.9
2019,Velika Britanija,ženske,25-54,Delež celotne populacije,79.6
2011,Belgija,moški,55-64,Delež aktivne populacije,47.8
2011,Belgija,moški,55-64,Delež celotne populacije,46
2011,Bolgarija,moški,55-64,Delež aktivne populacije,55.8
2011,Bolgarija,moški,55-64,Delež celotne populacije,50.5
2011,Češka,moški,55-64,Delež aktivne populacije,62.6
2011,Češka,moški,55-64,Delež celotne populacije,58.9
2011,Danska,moški,55-64,Delež aktivne populacije,65.9
2011,Danska,moški,55-64,Delež celotne populacije,61.5
2011,Nemčija,moški,55-64,Delež aktivne populacije,71.8
2011,Nemčija,moški,55-64,Delež celotne populacije,67.1
2011,Estonija,moški,55-64,Delež aktivne populacije,67
2011,Estonija,moški,55-64,Delež celotne populacije,57.2
2011,Irska,moški,55-64,Delež aktivne populacije,64.1
2011,Irska,moški,55-64,Delež celotne populacije,56.7
2011,Grčija,moški,55-64,Delež aktivne populacije,57.3
2011,Grčija,moški,55-64,Delež celotne populacije,52.3
2011,Španija,moški,55-64,Delež aktivne populacije,63.5
2011,Španija,moški,55-64,Delež celotne populacije,53.8
2011,Francija,moški,55-64,Delež aktivne populacije,47
2011,Francija,moški,55-64,Delež celotne populacije,44.2
2011,Hrvaška,moški,55-64,Delež aktivne populacije,54.2
2011,Hrvaška,moški,55-64,Delež celotne populacije,49.6
2011,Italija,moški,55-64,Delež aktivne populacije,50.5
2011,Italija,moški,55-64,Delež celotne populacije,48.2
2011,Ciper,moški,55-64,Delež aktivne populacije,72.9
2011,Ciper,moški,55-64,Delež celotne populacije,69.2
2011,Latvija,moški,55-64,Delež aktivne populacije,62.5
2011,Latvija,moški,55-64,Delež celotne populacije,51.7
2011,Litva,moški,55-64,Delež aktivne populacije,64.3
2011,Litva,moški,55-64,Delež celotne populacije,54.1
2011,Luksemburg,moški,55-64,Delež aktivne populacije,48.4
2011,Luksemburg,moški,55-64,Delež celotne populacije,47
2011,Madžarska,moški,55-64,Delež aktivne populacije,43.7
2011,Madžarska,moški,55-64,Delež celotne populacije,39.3
2011,Malta,moški,55-64,Delež aktivne populacije,53
2011,Malta,moški,55-64,Delež celotne populacije,51.5
2011,Nizozemska,moški,55-64,Delež aktivne populacije,67.5
2011,Nizozemska,moški,55-64,Delež celotne populacije,64.5
2011,Avstrija,moški,55-64,Delež aktivne populacije,50.4
2011,Avstrija,moški,55-64,Delež celotne populacije,48.2
2011,Poljska,moški,55-64,Delež aktivne populacije,51.6
2011,Poljska,moški,55-64,Delež celotne populacije,47.8
2011,Portugalska,moški,55-64,Delež aktivne populacije,61.6
2011,Portugalska,moški,55-64,Delež celotne populacije,54.2
2011,Romunija,moški,55-64,Delež aktivne populacije,51.3
2011,Romunija,moški,55-64,Delež celotne populacije,48.6
2011,Slovenija,moški,55-64,Delež aktivne populacije,42.7
2011,Slovenija,moški,55-64,Delež celotne populacije,39.5
2011,Slovaška,moški,55-64,Delež aktivne populacije,58.8
2011,Slovaška,moški,55-64,Delež celotne populacije,52.5
2011,Finska,moški,55-64,Delež aktivne populacije,61.4
2011,Finska,moški,55-64,Delež celotne populacije,56.8
2011,Švedska,moški,55-64,Delež aktivne populacije,79.9
2011,Švedska,moški,55-64,Delež celotne populacije,75.2
2011,Velika Britanija,moški,55-64,Delež aktivne populacije,68.4
2011,Velika Britanija,moški,55-64,Delež celotne populacije,64.1
2012,Belgija,moški,55-64,Delež aktivne populacije,47.9
2012,Belgija,moški,55-64,Delež celotne populacije,46
2012,Bolgarija,moški,55-64,Delež aktivne populacije,57.3
2012,Bolgarija,moški,55-64,Delež celotne populacije,50.8
2012,Češka,moški,55-64,Delež aktivne populacije,64
2012,Češka,moški,55-64,Delež celotne populacije,60.3
2012,Danska,moški,55-64,Delež aktivne populacije,67.1
2012,Danska,moški,55-64,Delež celotne populacije,63.1
2012,Nemčija,moški,55-64,Delež aktivne populacije,73.1
2012,Nemčija,moški,55-64,Delež celotne populacije,68.6
2012,Estonija,moški,55-64,Delež aktivne populacije,65.3
2012,Estonija,moški,55-64,Delež celotne populacije,59.2
2012,Irska,moški,55-64,Delež aktivne populacije,63.6
2012,Irska,moški,55-64,Delež celotne populacije,55.4
2012,Grčija,moški,55-64,Delež aktivne populacije,55.2
2012,Grčija,moški,55-64,Delež celotne populacije,47.7
2012,Španija,moški,55-64,Delež aktivne populacije,63.6
2012,Španija,moški,55-64,Delež celotne populacije,52.1
2012,Francija,moški,55-64,Delež aktivne populacije,51.1
2012,Francija,moški,55-64,Delež celotne populacije,47.7
2012,Hrvaška,moški,55-64,Delež aktivne populacije,53.9
2012,Hrvaška,moški,55-64,Delež celotne populacije,48
2012,Italija,moški,55-64,Delež aktivne populacije,53.6
2012,Italija,moški,55-64,Delež celotne populacije,50.4
2012,Ciper,moški,55-64,Delež aktivne populacije,71.2
2012,Ciper,moški,55-64,Delež celotne populacije,63.5
2012,Latvija,moški,55-64,Delež aktivne populacije,63.2
2012,Latvija,moški,55-64,Delež celotne populacije,53.2
2012,Litva,moški,55-64,Delež aktivne populacije,64.6
2012,Litva,moški,55-64,Delež celotne populacije,55.9
2012,Luksemburg,moški,55-64,Delež aktivne populacije,48.3
2012,Luksemburg,moški,55-64,Delež celotne populacije,47.4
2012,Madžarska,moški,55-64,Delež aktivne populacije,45.4
2012,Madžarska,moški,55-64,Delež celotne populacije,41.4
2012,Malta,moški,55-64,Delež aktivne populacije,54.4
2012,Malta,moški,55-64,Delež celotne populacije,52.5
2012,Nizozemska,moški,55-64,Delež aktivne populacije,70.6
2012,Nizozemska,moški,55-64,Delež celotne populacije,66.9
2012,Avstrija,moški,55-64,Delež aktivne populacije,52.2
2012,Avstrija,moški,55-64,Delež celotne populacije,50.2
2012,Poljska,moški,55-64,Delež aktivne populacije,53.5
2012,Poljska,moški,55-64,Delež celotne populacije,49.3
2012,Portugalska,moški,55-64,Delež aktivne populacije,60.4
2012,Portugalska,moški,55-64,Delež celotne populacije,51.6
2012,Romunija,moški,55-64,Delež aktivne populacije,53.6
2012,Romunija,moški,55-64,Delež celotne populacije,51.2
2012,Slovenija,moški,55-64,Delež aktivne populacije,43.6
2012,Slovenija,moški,55-64,Delež celotne populacije,40.7
2012,Slovaška,moški,55-64,Delež aktivne populacije,60.3
2012,Slovaška,moški,55-64,Delež celotne populacije,53.6
2012,Finska,moški,55-64,Delež aktivne populacije,61.6
2012,Finska,moški,55-64,Delež celotne populacije,56.6
2012,Švedska,moški,55-64,Delež aktivne populacije,80.9
2012,Švedska,moški,55-64,Delež celotne populacije,76.3
2012,Velika Britanija,moški,55-64,Delež aktivne populacije,69.5
2012,Velika Britanija,moški,55-64,Delež celotne populacije,65.4
2013,Belgija,moški,55-64,Delež aktivne populacije,50.5
2013,Belgija,moški,55-64,Delež celotne populacije,47.7
2013,Bolgarija,moški,55-64,Delež aktivne populacije,59.9
2013,Bolgarija,moški,55-64,Delež celotne populacije,51.9
2013,Češka,moški,55-64,Delež aktivne populacije,66.1
2013,Češka,moški,55-64,Delež celotne populacije,62.5
2013,Danska,moški,55-64,Delež aktivne populacije,67.6
2013,Danska,moški,55-64,Delež celotne populacije,63.9
2013,Nemčija,moški,55-64,Delež aktivne populacije,74.5
2013,Nemčija,moški,55-64,Delež celotne populacije,69.9
2013,Estonija,moški,55-64,Delež aktivne populacije,66.9
2013,Estonija,moški,55-64,Delež celotne populacije,61.4
2013,Irska,moški,55-64,Delež aktivne populacije,66.8
2013,Irska,moški,55-64,Delež celotne populacije,58.8
2013,Grčija,moški,55-64,Delež aktivne populacije,55
2013,Grčija,moški,55-64,Delež celotne populacije,46
2013,Španija,moški,55-64,Delež aktivne populacije,63.3
2013,Španija,moški,55-64,Delež celotne populacije,50.5
2013,Francija,moški,55-64,Delež aktivne populacije,52.5
2013,Francija,moški,55-64,Delež celotne populacije,48.5
2013,Hrvaška,moški,55-64,Delež aktivne populacije,51
2013,Hrvaška,moški,55-64,Delež celotne populacije,45
2013,Italija,moški,55-64,Delež aktivne populacije,56.6
2013,Italija,moški,55-64,Delež celotne populacije,52.8
2013,Ciper,moški,55-64,Delež aktivne populacije,71.2
2013,Ciper,moški,55-64,Delež celotne populacije,61.1
2013,Latvija,moški,55-64,Delež aktivne populacije,62.2
2013,Latvija,moški,55-64,Delež celotne populacije,55.2
2013,Litva,moški,55-64,Delež aktivne populacije,65.2
2013,Litva,moški,55-64,Delež celotne populacije,56.1
2013,Luksemburg,moški,55-64,Delež aktivne populacije,50.5
2013,Luksemburg,moški,55-64,Delež celotne populacije,48.3
2013,Madžarska,moški,55-64,Delež aktivne populacije,49
2013,Madžarska,moški,55-64,Delež celotne populacije,44.8
2013,Malta,moški,55-64,Delež aktivne populacije,58.2
2013,Malta,moški,55-64,Delež celotne populacije,55.2
2013,Nizozemska,moški,55-64,Delež aktivne populacije,74.2
2013,Nizozemska,moški,55-64,Delež celotne populacije,68.9
2013,Avstrija,moški,55-64,Delež aktivne populacije,55.1
2013,Avstrija,moški,55-64,Delež celotne populacije,52.8
2013,Poljska,moški,55-64,Delež aktivne populacije,55.9
2013,Poljska,moški,55-64,Delež celotne populacije,51.3
2013,Portugalska,moški,55-64,Delež aktivne populacije,62.7
2013,Portugalska,moški,55-64,Delež celotne populacije,53.5
2013,Romunija,moški,55-64,Delež aktivne populacije,53.9
2013,Romunija,moški,55-64,Delež celotne populacije,51.4
2013,Slovenija,moški,55-64,Delež aktivne populacije,45.1
2013,Slovenija,moški,55-64,Delež celotne populacije,41.8
2013,Slovaška,moški,55-64,Delež aktivne populacije,59.5
2013,Slovaška,moški,55-64,Delež celotne populacije,53.3
2013,Finska,moški,55-64,Delež aktivne populacije,61.5
2013,Finska,moški,55-64,Delež celotne populacije,56.5
2013,Švedska,moški,55-64,Delež aktivne populacije,81.6
2013,Švedska,moški,55-64,Delež celotne populacije,76.9
2013,Velika Britanija,moški,55-64,Delež aktivne populacije,70.6
2013,Velika Britanija,moški,55-64,Delež celotne populacije,66.8
2014,Belgija,moški,55-64,Delež aktivne populacije,51.3
2014,Belgija,moški,55-64,Delež celotne populacije,48.4
2014,Bolgarija,moški,55-64,Delež aktivne populacije,62.5
2014,Bolgarija,moški,55-64,Delež celotne populacije,54.5
2014,Češka,moški,55-64,Delež aktivne populacije,67.9
2014,Češka,moški,55-64,Delež celotne populacije,64.8
2014,Danska,moški,55-64,Delež aktivne populacije,70.5
2014,Danska,moški,55-64,Delež celotne populacije,66.5
2014,Nemčija,moški,55-64,Delež aktivne populacije,75.5
2014,Nemčija,moški,55-64,Delež celotne populacije,71.4
2014,Estonija,moški,55-64,Delež aktivne populacije,69.1
2014,Estonija,moški,55-64,Delež celotne populacije,65.1
2014,Irska,moški,55-64,Delež aktivne populacije,68
2014,Irska,moški,55-64,Delež celotne populacije,60.9
2014,Grčija,moški,55-64,Delež aktivne populacije,53.4
2014,Grčija,moški,55-64,Delež celotne populacije,44
2014,Španija,moški,55-64,Delež aktivne populacije,64.3
2014,Španija,moški,55-64,Delež celotne populacije,51.2
2014,Francija,moški,55-64,Delež aktivne populacije,53.1
2014,Francija,moški,55-64,Delež celotne populacije,48.8
2014,Hrvaška,moški,55-64,Delež aktivne populacije,52.1
2014,Hrvaška,moški,55-64,Delež celotne populacije,45.8
2014,Italija,moški,55-64,Delež aktivne populacije,60.2
2014,Italija,moški,55-64,Delež celotne populacije,56.5
2014,Ciper,moški,55-64,Delež aktivne populacije,69.9
2014,Ciper,moški,55-64,Delež celotne populacije,57.1
2014,Latvija,moški,55-64,Delež aktivne populacije,63.7
2014,Latvija,moški,55-64,Delež celotne populacije,56.3
2014,Litva,moški,55-64,Delež aktivne populacije,68.2
2014,Litva,moški,55-64,Delež celotne populacije,58.8
2014,Luksemburg,moški,55-64,Delež aktivne populacije,52.1
2014,Luksemburg,moški,55-64,Delež celotne populacije,49.8
2014,Madžarska,moški,55-64,Delež aktivne populacije,53.2
2014,Madžarska,moški,55-64,Delež celotne populacije,49.6
2014,Malta,moški,55-64,Delež aktivne populacije,61.4
2014,Malta,moški,55-64,Delež celotne populacije,57
2014,Nizozemska,moški,55-64,Delež aktivne populacije,75.5
2014,Nizozemska,moški,55-64,Delež celotne populacije,69.4
2014,Avstrija,moški,55-64,Delež aktivne populacije,56.8
2014,Avstrija,moški,55-64,Delež celotne populacije,54.3
2014,Poljska,moški,55-64,Delež aktivne populacije,57.2
2014,Poljska,moški,55-64,Delež celotne populacije,53.1
2014,Portugalska,moški,55-64,Delež aktivne populacije,64
2014,Portugalska,moški,55-64,Delež celotne populacije,54.3
2014,Romunija,moški,55-64,Delež aktivne populacije,55.4
2014,Romunija,moški,55-64,Delež celotne populacije,53.2
2014,Slovenija,moški,55-64,Delež aktivne populacije,45.7
2014,Slovenija,moški,55-64,Delež celotne populacije,41.8
2014,Slovaška,moški,55-64,Delež aktivne populacije,58.9
2014,Slovaška,moški,55-64,Delež celotne populacije,53.1
2014,Finska,moški,55-64,Delež aktivne populacije,61.9
2014,Finska,moški,55-64,Delež celotne populacije,56.8
2014,Švedska,moški,55-64,Delež aktivne populacije,81.5
2014,Švedska,moški,55-64,Delež celotne populacije,76.5
2014,Velika Britanija,moški,55-64,Delež aktivne populacije,70.9
2014,Velika Britanija,moški,55-64,Delež celotne populacije,67.8
2015,Belgija,moški,55-64,Delež aktivne populacije,52.2
2015,Belgija,moški,55-64,Delež celotne populacije,48.9
2015,Bolgarija,moški,55-64,Delež aktivne populacije,62.7
2015,Bolgarija,moški,55-64,Delež celotne populacije,56.8
2015,Češka,moški,55-64,Delež aktivne populacije,68.3
2015,Češka,moški,55-64,Delež celotne populacije,65.5
2015,Danska,moški,55-64,Delež aktivne populacije,71.2
2015,Danska,moški,55-64,Delež celotne populacije,68.4
2015,Nemčija,moški,55-64,Delež aktivne populacije,75.3
2015,Nemčija,moški,55-64,Delež celotne populacije,71.3
2015,Estonija,moški,55-64,Delež aktivne populacije,67.7
2015,Estonija,moški,55-64,Delež celotne populacije,63.1
2015,Irska,moški,55-64,Delež aktivne populacije,70.7
2015,Irska,moški,55-64,Delež celotne populacije,64.6
2015,Grčija,moški,55-64,Delež aktivne populacije,54.9
2015,Grčija,moški,55-64,Delež celotne populacije,44.9
2015,Španija,moški,55-64,Delež aktivne populacije,66.2
2015,Španija,moški,55-64,Delež celotne populacije,54
2015,Francija,moški,55-64,Delež aktivne populacije,55.1
2015,Francija,moški,55-64,Delež celotne populacije,50.7
2015,Hrvaška,moški,55-64,Delež aktivne populacije,55
2015,Hrvaška,moški,55-64,Delež celotne populacije,48.2
2015,Italija,moški,55-64,Delež aktivne populacije,63.3
2015,Italija,moški,55-64,Delež celotne populacije,59.3
2015,Ciper,moški,55-64,Delež aktivne populacije,70
2015,Ciper,moški,55-64,Delež celotne populacije,57.8
2015,Latvija,moški,55-64,Delež aktivne populacije,68
2015,Latvija,moški,55-64,Delež celotne populacije,60.1
2015,Litva,moški,55-64,Delež aktivne populacije,69.8
2015,Litva,moški,55-64,Delež celotne populacije,62.4
2015,Luksemburg,moški,55-64,Delež aktivne populacije,45.5
2015,Luksemburg,moški,55-64,Delež celotne populacije,43
2015,Madžarska,moški,55-64,Delež aktivne populacije,57.8
2015,Madžarska,moški,55-64,Delež celotne populacije,54.4
2015,Malta,moški,55-64,Delež aktivne populacije,63.4
2015,Malta,moški,55-64,Delež celotne populacije,59.6
2015,Nizozemska,moški,55-64,Delež aktivne populacije,77.6
2015,Nizozemska,moški,55-64,Delež celotne populacije,71.1
2015,Avstrija,moški,55-64,Delež aktivne populacije,57.4
2015,Avstrija,moški,55-64,Delež celotne populacije,54.1
2015,Poljska,moški,55-64,Delež aktivne populacije,57.5
2015,Poljska,moški,55-64,Delež celotne populacije,54.2
2015,Portugalska,moški,55-64,Delež aktivne populacije,65
2015,Portugalska,moški,55-64,Delež celotne populacije,56
2015,Romunija,moški,55-64,Delež aktivne populacije,53.8
2015,Romunija,moški,55-64,Delež celotne populacije,51.2
2015,Slovenija,moški,55-64,Delež aktivne populacije,46.4
2015,Slovenija,moški,55-64,Delež celotne populacije,42.6
2015,Slovaška,moški,55-64,Delež aktivne populacije,58.4
2015,Slovaška,moški,55-64,Delež celotne populacije,53.6
2015,Finska,moški,55-64,Delež aktivne populacije,63.2
2015,Finska,moški,55-64,Delež celotne populacije,57.4
2015,Švedska,moški,55-64,Delež aktivne populacije,81.8
2015,Švedska,moški,55-64,Delež celotne populacije,76.8
2015,Velika Britanija,moški,55-64,Delež aktivne populacije,71.4
2015,Velika Britanija,moški,55-64,Delež celotne populacije,68.6
2016,Belgija,moški,55-64,Delež aktivne populacije,53.6
2016,Belgija,moški,55-64,Delež celotne populacije,50.7
2016,Bolgarija,moški,55-64,Delež aktivne populacije,63.4
2016,Bolgarija,moški,55-64,Delež celotne populacije,58.3
2016,Češka,moški,55-64,Delež aktivne populacije,70.9
2016,Češka,moški,55-64,Delež celotne populacije,68.2
2016,Danska,moški,55-64,Delež aktivne populacije,73.2
2016,Danska,moški,55-64,Delež celotne populacije,70.1
2016,Nemčija,moški,55-64,Delež aktivne populacije,76.9
2016,Nemčija,moški,55-64,Delež celotne populacije,73.7
2016,Estonija,moški,55-64,Delež aktivne populacije,70.4
2016,Estonija,moški,55-64,Delež celotne populacije,63.7
2016,Irska,moški,55-64,Delež aktivne populacije,70.1
2016,Irska,moški,55-64,Delež celotne populacije,65.1
2016,Grčija,moški,55-64,Delež aktivne populacije,57.3
2016,Grčija,moški,55-64,Delež celotne populacije,46.2
2016,Španija,moški,55-64,Delež aktivne populacije,67
2016,Španija,moški,55-64,Delež celotne populacije,55.7
2016,Francija,moški,55-64,Delež aktivne populacije,56.2
2016,Francija,moški,55-64,Delež celotne populacije,51.7
2016,Hrvaška,moški,55-64,Delež aktivne populacije,50.7
2016,Hrvaška,moški,55-64,Delež celotne populacije,45.1
2016,Italija,moški,55-64,Delež aktivne populacije,65.9
2016,Italija,moški,55-64,Delež celotne populacije,61.7
2016,Ciper,moški,55-64,Delež aktivne populacije,70.5
2016,Ciper,moški,55-64,Delež celotne populacije,61
2016,Latvija,moški,55-64,Delež aktivne populacije,69.4
2016,Latvija,moški,55-64,Delež celotne populacije,61.3
