"SEX,""AGE"",""GEO"",""TIME"",""ISCED11"",""UNIT"",""Value"""
"Males,""From 15 to 24 years"",""Ireland"",""2011"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""47.0"""
"Males,""From 15 to 24 years"",""Ireland"",""2011"",""Tertiary education (levels 5-8)"",""Percentage"",""66.2"""
"Males,""From 15 to 24 years"",""Ireland"",""2011"",""No response"",""Percentage"",""54.3"""
"Males,""From 15 to 24 years"",""Ireland"",""2012"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""11.2"""
"Males,""From 15 to 24 years"",""Ireland"",""2012"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""45.0"""
"Males,""From 15 to 24 years"",""Ireland"",""2012"",""Tertiary education (levels 5-8)"",""Percentage"",""64.2"""
"Males,""From 15 to 24 years"",""Ireland"",""2012"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Ireland"",""2013"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""13.5"""
"Males,""From 15 to 24 years"",""Ireland"",""2013"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""49.1"""
"Males,""From 15 to 24 years"",""Ireland"",""2013"",""Tertiary education (levels 5-8)"",""Percentage"",""70.7"""
"Males,""From 15 to 24 years"",""Ireland"",""2013"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Ireland"",""2014"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""11.8"""
"Males,""From 15 to 24 years"",""Ireland"",""2014"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""51.2"""
"Males,""From 15 to 24 years"",""Ireland"",""2014"",""Tertiary education (levels 5-8)"",""Percentage"",""71.5"""
"Males,""From 15 to 24 years"",""Ireland"",""2014"",""No response"",""Percentage"",""53.2"""
"Males,""From 15 to 24 years"",""Ireland"",""2015"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""12.0"""
"Males,""From 15 to 24 years"",""Ireland"",""2015"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""54.1"""
"Males,""From 15 to 24 years"",""Ireland"",""2015"",""Tertiary education (levels 5-8)"",""Percentage"",""74.0"""
"Males,""From 15 to 24 years"",""Ireland"",""2015"",""No response"",""Percentage"",""45.8"""
"Males,""From 15 to 24 years"",""Ireland"",""2016"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""15.9"""
"Males,""From 15 to 24 years"",""Ireland"",""2016"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""57.7"""
"Males,""From 15 to 24 years"",""Ireland"",""2016"",""Tertiary education (levels 5-8)"",""Percentage"",""76.1"""
"Males,""From 15 to 24 years"",""Ireland"",""2016"",""No response"",""Percentage"",""54.9"""
"Males,""From 15 to 24 years"",""Ireland"",""2017"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""11.4"""
"Males,""From 15 to 24 years"",""Ireland"",""2017"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""55.2"""
"Males,""From 15 to 24 years"",""Ireland"",""2017"",""Tertiary education (levels 5-8)"",""Percentage"",""77.0"""
"Males,""From 15 to 24 years"",""Ireland"",""2017"",""No response"",""Percentage"",""50.1"""
"Males,""From 15 to 24 years"",""Ireland"",""2018"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""11.5"""
"Males,""From 15 to 24 years"",""Ireland"",""2018"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""57.7"""
"Males,""From 15 to 24 years"",""Ireland"",""2018"",""Tertiary education (levels 5-8)"",""Percentage"",""78.4"""
"Males,""From 15 to 24 years"",""Ireland"",""2018"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Ireland"",""2019"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""11.7"""
"Males,""From 15 to 24 years"",""Ireland"",""2019"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""57.3"""
"Males,""From 15 to 24 years"",""Ireland"",""2019"",""Tertiary education (levels 5-8)"",""Percentage"",""80.7"""
"Males,""From 15 to 24 years"",""Ireland"",""2019"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Greece"",""2011"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""13.9"""
"Males,""From 15 to 24 years"",""Greece"",""2011"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""23.0"""
"Males,""From 15 to 24 years"",""Greece"",""2011"",""Tertiary education (levels 5-8)"",""Percentage"",""50.6"""
"Males,""From 15 to 24 years"",""Greece"",""2011"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Greece"",""2012"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""11.1"""
"Males,""From 15 to 24 years"",""Greece"",""2012"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""18.4"""
"Males,""From 15 to 24 years"",""Greece"",""2012"",""Tertiary education (levels 5-8)"",""Percentage"",""50.3"""
"Males,""From 15 to 24 years"",""Greece"",""2012"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Greece"",""2013"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""8.1"""
"Males,""From 15 to 24 years"",""Greece"",""2013"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""17.0"""
"Males,""From 15 to 24 years"",""Greece"",""2013"",""Tertiary education (levels 5-8)"",""Percentage"",""59.7"""
"Males,""From 15 to 24 years"",""Greece"",""2013"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Greece"",""2014"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""9.4"""
"Males,""From 15 to 24 years"",""Greece"",""2014"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""18.4"""
"Males,""From 15 to 24 years"",""Greece"",""2014"",""Tertiary education (levels 5-8)"",""Percentage"",""51.5"""
"Males,""From 15 to 24 years"",""Greece"",""2014"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Greece"",""2015"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""8.1"""
"Males,""From 15 to 24 years"",""Greece"",""2015"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""18.1"""
"Males,""From 15 to 24 years"",""Greece"",""2015"",""Tertiary education (levels 5-8)"",""Percentage"",""50.0"""
"Males,""From 15 to 24 years"",""Greece"",""2015"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Greece"",""2016"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""7.1"""
"Males,""From 15 to 24 years"",""Greece"",""2016"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""18.3"""
"Males,""From 15 to 24 years"",""Greece"",""2016"",""Tertiary education (levels 5-8)"",""Percentage"",""45.8"""
"Males,""From 15 to 24 years"",""Greece"",""2016"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Greece"",""2017"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""6.9"""
"Males,""From 15 to 24 years"",""Greece"",""2017"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""21.2"""
"Males,""From 15 to 24 years"",""Greece"",""2017"",""Tertiary education (levels 5-8)"",""Percentage"",""41.6"""
"Males,""From 15 to 24 years"",""Greece"",""2017"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Greece"",""2018"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""4.9"""
"Males,""From 15 to 24 years"",""Greece"",""2018"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""22.6"""
"Males,""From 15 to 24 years"",""Greece"",""2018"",""Tertiary education (levels 5-8)"",""Percentage"",""46.1"""
"Males,""From 15 to 24 years"",""Greece"",""2018"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Greece"",""2019"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""3.9"""
"Males,""From 15 to 24 years"",""Greece"",""2019"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""23.0"""
"Males,""From 15 to 24 years"",""Greece"",""2019"",""Tertiary education (levels 5-8)"",""Percentage"",""51.3"""
"Males,""From 15 to 24 years"",""Greece"",""2019"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Spain"",""2011"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""22.9"""
"Males,""From 15 to 24 years"",""Spain"",""2011"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""22.5"""
"Males,""From 15 to 24 years"",""Spain"",""2011"",""Tertiary education (levels 5-8)"",""Percentage"",""38.1"""
"Males,""From 15 to 24 years"",""Spain"",""2011"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Spain"",""2012"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""19.0"""
"Males,""From 15 to 24 years"",""Spain"",""2012"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""17.4"""
"Males,""From 15 to 24 years"",""Spain"",""2012"",""Tertiary education (levels 5-8)"",""Percentage"",""38.4"""
"Males,""From 15 to 24 years"",""Spain"",""2012"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Spain"",""2013"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""17.1"""
"Males,""From 15 to 24 years"",""Spain"",""2013"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""18.2"""
"Males,""From 15 to 24 years"",""Spain"",""2013"",""Tertiary education (levels 5-8)"",""Percentage"",""33.5"""
"Males,""From 15 to 24 years"",""Spain"",""2013"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Spain"",""2014"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""16.5"""
"Males,""From 15 to 24 years"",""Spain"",""2014"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""17.8"""
"Males,""From 15 to 24 years"",""Spain"",""2014"",""Tertiary education (levels 5-8)"",""Percentage"",""40.3"""
"Males,""From 15 to 24 years"",""Spain"",""2014"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Spain"",""2015"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""18.2"""
"Males,""From 15 to 24 years"",""Spain"",""2015"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""19.1"""
"Males,""From 15 to 24 years"",""Spain"",""2015"",""Tertiary education (levels 5-8)"",""Percentage"",""41.8"""
"Males,""From 15 to 24 years"",""Spain"",""2015"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Spain"",""2016"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""18.6"""
"Males,""From 15 to 24 years"",""Spain"",""2016"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""19.3"""
"Males,""From 15 to 24 years"",""Spain"",""2016"",""Tertiary education (levels 5-8)"",""Percentage"",""45.8"""
"Males,""From 15 to 24 years"",""Spain"",""2016"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Spain"",""2017"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""19.6"""
"Males,""From 15 to 24 years"",""Spain"",""2017"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""22.1"""
"Males,""From 15 to 24 years"",""Spain"",""2017"",""Tertiary education (levels 5-8)"",""Percentage"",""49.6"""
"Males,""From 15 to 24 years"",""Spain"",""2017"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Spain"",""2018"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""20.4"""
"Males,""From 15 to 24 years"",""Spain"",""2018"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""24.2"""
"Males,""From 15 to 24 years"",""Spain"",""2018"",""Tertiary education (levels 5-8)"",""Percentage"",""52.7"""
"Males,""From 15 to 24 years"",""Spain"",""2018"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Spain"",""2019"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""22.1"""
"Males,""From 15 to 24 years"",""Spain"",""2019"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""26.8"""
"Males,""From 15 to 24 years"",""Spain"",""2019"",""Tertiary education (levels 5-8)"",""Percentage"",""51.8"""
"Males,""From 15 to 24 years"",""Spain"",""2019"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""France"",""2011"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""17.5"""
"Males,""From 15 to 24 years"",""France"",""2011"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""43.9"""
"Males,""From 15 to 24 years"",""France"",""2011"",""Tertiary education (levels 5-8)"",""Percentage"",""48.7"""
"Males,""From 15 to 24 years"",""France"",""2011"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""France"",""2012"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""16.1"""
"Males,""From 15 to 24 years"",""France"",""2012"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""41.4"""
"Males,""From 15 to 24 years"",""France"",""2012"",""Tertiary education (levels 5-8)"",""Percentage"",""49.2"""
"Males,""From 15 to 24 years"",""France"",""2012"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""France"",""2013"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""15.6"""
"Males,""From 15 to 24 years"",""France"",""2013"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""39.6"""
"Males,""From 15 to 24 years"",""France"",""2013"",""Tertiary education (levels 5-8)"",""Percentage"",""53.7"""
"Males,""From 15 to 24 years"",""France"",""2013"",""No response"",""Percentage"",""16.3"""
"Males,""From 15 to 24 years"",""France"",""2014"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""12.6"""
"Males,""From 15 to 24 years"",""France"",""2014"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""38.8"""
"Males,""From 15 to 24 years"",""France"",""2014"",""Tertiary education (levels 5-8)"",""Percentage"",""53.7"""
"Males,""From 15 to 24 years"",""France"",""2014"",""No response"",""Percentage"",""43.6"""
"Males,""From 15 to 24 years"",""France"",""2015"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""11.8"""
"Males,""From 15 to 24 years"",""France"",""2015"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""39.9"""
